row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Status
ENSG00000034533	123.555150794096	-0.67703296897523	0.193931783989242	-3.49108823241057	0.000481057358310361	0.00582202112973308	Downregulated
ENSG00000034713	1398.573659544	0.373352857925631	0.0978990006447958	3.81365341287045	0.000136927460796794	0.002059350937207	Downregulated
ENSG00000035115	469.642006100102	-0.534511122623468	0.123841074048003	-4.31610535302918	1.58806207824827e-05	0.000326558759274313	Downregulated
ENSG00000035403	17004.3073453495	0.878840957950967	0.204087506889877	4.3061967454244	1.6608535063616e-05	0.000338997659755342	Downregulated
ENSG00000038274	1719.98039996153	0.538880796173638	0.138893944299965	3.87980051174754	0.000104542169386652	0.00165616229640256	Downregulated
ENSG00000042286	599.809958530685	0.713436856873312	0.097272290531903	7.33443052458317	2.22666237989723e-13	2.35823788416389e-11	Downregulated
ENSG00000044090	1230.24037547482	-0.428707102848319	0.0973432642038711	-4.40407568365959	1.06235853036412e-05	0.000226039489604955	Downregulated
ENSG00000048707	3383.37452775026	0.890781965096906	0.249330523669938	3.57269519987098	0.000353325928393205	0.00450810546378693	Downregulated
ENSG00000048740	5672.82425267741	0.849811267595255	0.197920421657139	4.29370178418172	1.75718463411675e-05	0.000355782904862274	Downregulated
ENSG00000049089	69.330610655078	-0.932143354200136	0.224467745530763	-4.15268283644069	3.28600022524197e-05	0.000609883252589334	Downregulated
ENSG00000049246	241.503165248797	-1.93010025735715	0.297229583009179	-6.4936344418232	8.37899227964013e-11	5.87499250347916e-09	Downregulated
ENSG00000049323	20410.0860039713	0.715134130588687	0.0939080762493869	7.6152569528689	2.63167403258137e-14	3.18853625787559e-12	Downregulated
ENSG00000049759	1363.72905043685	-1.09959679845946	0.200990326934694	-5.47089412326166	4.47770752595588e-08	1.75686218861663e-06	Downregulated
ENSG00000051108	2297.88081894568	0.689088149479577	0.128880037936681	5.34674074054918	8.95521452306022e-08	3.340559703245e-06	Downregulated
ENSG00000051620	1213.82298914253	0.505655563522679	0.141922397259606	3.56290179201053	0.000366777920902724	0.00465620420123366	Downregulated
ENSG00000053747	1279.31503515979	1.2531455703499	0.279614303487774	4.48169337089974	7.4053091311392e-06	0.000165907406495715	Downregulated
ENSG00000054277	398.815306592801	0.718792068673118	0.206933240164507	3.47354571020923	0.000513629866298738	0.0061347983636391	Downregulated
ENSG00000054938	90.1662293940166	-1.25678915413379	0.367323879314776	-3.42147414014646	0.000622826476292291	0.00709653555110279	Downregulated
ENSG00000054965	1799.69956913152	-0.363659435745867	0.104906360744673	-3.46651464376847	0.000527253013515695	0.00625803047781756	Downregulated
ENSG00000055163	281.201391195112	-0.816686964918987	0.234016760815093	-3.48986526466917	0.000483264131022459	0.00582725737606301	Downregulated
ENSG00000057252	1249.41169524753	0.65175656645264	0.191063529691771	3.41120342277813	0.000646768192063597	0.00731538780343777	Downregulated
ENSG00000058085	74.3714682302738	0.920020627242982	0.242267086289944	3.79754691952628	0.000146135121721295	0.00218011947650438	Downregulated
ENSG00000059758	827.556023443557	-0.461764877676954	0.133939000682353	-3.44757595117546	0.000565641344870111	0.00657959920741768	Downregulated
ENSG00000060138	4860.55982553886	0.46197163005275	0.126677416701816	3.64683494564922	0.000265490338963564	0.00354885364836997	Downregulated
ENSG00000061273	3199.21024764819	0.624213573650325	0.146971764131518	4.2471666400612	2.16490939834567e-05	0.000428595461933923	Downregulated
ENSG00000061337	69.7672465598978	-0.951115187451972	0.249890936715061	-3.80612118212388	0.000141163236648406	0.0021209496220636	Downregulated
ENSG00000062716	3141.67450479577	0.482884870217972	0.0888976842574558	5.43191731316074	5.57517567495796e-08	2.13762115436046e-06	Downregulated
ENSG00000064115	1485.99431108556	0.980617075377205	0.161311821600216	6.07901557151526	1.20922617528186e-09	6.65953833623412e-08	Downregulated
ENSG00000064201	17.1426991592073	-2.07145393683979	0.494554022246048	-4.18852914678998	2.8076825496131e-05	0.000534200404697115	Downregulated
ENSG00000064309	400.460451223338	-1.49092808622963	0.342427779367067	-4.35399280100877	1.33680098289191e-05	0.000278102347333764	Downregulated
ENSG00000064393	2644.13273407947	0.606730186990725	0.166451946438809	3.6450771527251	0.000267311595658251	0.00356690230506098	Downregulated
ENSG00000064666	9555.09310167796	0.78620599794639	0.160707115585507	4.8921666914498	9.97319204525579e-07	2.77144942248439e-05	Downregulated
ENSG00000064933	474.677180926486	0.577145503888914	0.138223000268775	4.17546647639433	2.97376046826984e-05	0.000560866778230969	Downregulated
ENSG00000065308	10079.4725309472	0.218610986221259	0.0659169805853611	3.31645934446531	0.00091165850648945	0.0096608426666687	Downregulated
ENSG00000065526	1489.2348721478	0.729551370480021	0.170177883264078	4.28699285998241	1.81108112089534e-05	0.000365215369590162	Downregulated
ENSG00000065809	2322.28065222414	-1.10106036521204	0.214342947943315	-5.13690968504936	2.79293093901748e-07	9.0770255518068e-06	Downregulated
ENSG00000066322	1037.61690920666	0.495159612633188	0.0815575023005218	6.07129446912966	1.26883279072364e-09	6.96249007808317e-08	Downregulated
ENSG00000066697	811.920497556838	-0.729876818640882	0.151135506471794	-4.82928754254776	1.3702242366899e-06	3.67292850702098e-05	Downregulated
ENSG00000067082	3251.07269442946	1.00305881371522	0.156376035368085	6.41440238175995	1.41376344923922e-10	9.47409178704778e-09	Downregulated
ENSG00000067113	1761.91047826907	-0.901636090187564	0.222732871056858	-4.04806028813502	5.16438456422677e-05	0.000895929028925709	Downregulated
ENSG00000067177	500.370533720129	0.896341202285048	0.258835202920862	3.46298027536503	0.000534227556395955	0.00632099714188808	Downregulated
ENSG00000067369	2102.96945349668	-0.714245582176017	0.0977927403936218	-7.30366670676305	2.80029537477863e-13	2.92486023800154e-11	Downregulated
ENSG00000067445	662.744651431154	-0.818231717390789	0.138809927644433	-5.89461957999662	3.75545555551968e-09	1.88898406920167e-07	Downregulated
ENSG00000067798	642.247592611594	1.40023242416715	0.360228440951776	3.88706794074207	0.000101462362789604	0.00161752366784058	Downregulated
ENSG00000067900	2681.71327474107	0.517427906794427	0.128469838657144	4.0276216752737	5.63439104073081e-05	0.000969691503543956	Downregulated
