cell,tSNE_1,tSNE_2,cluster
J2.MAA000427.3_11_M.1.1,17.6361715010636,-15.4790149758812,6
J2.MAA000435.3_10_M.1.1,16.4841113803552,-18.8331095703054,6
J2.MAA000439.3_10_M.1.1,-11.6261169217633,-29.671096824634,1
J2.MAA000441.3_10_M.1.1,-12.6123884985998,-20.3897739748778,1
J2.MAA000442.3_11_M.1.1,-33.3962101424742,2.18599656694338,3
J2.MAA000452.3_8_M.1.1,-39.4278411584,0.365235119719208,3
J2.MAA000508.3_9_M.1.1,18.3034039233879,15.9109371233729,2
J2.MAA000510.3_8_M.1.1,20.1891451776447,12.0579185316432,18
J2.MAA000531.3_8_M.1.1,-8.71809294938458,-24.9447016483172,1
J2.MAA000549.3_8_M.1.1,17.3869961931532,-14.3601023279022,6
J2.MAA000554.3_8_M.1.1,-12.8598632699736,-27.4210008827095,1
J2.MAA000556.3_9_M.1.1,-30.0720680009437,2.70483840438692,3
J2.MAA000559.3_8_M.1.1,9.55289614575918,20.1027369134117,2
J2.MAA000560.3_10_M.1.1,-17.3814709105386,20.7106523529357,9
J2.MAA000572.3_8_M.1.1,34.5017982786014,6.1720697653332,0
J2.MAA000573.3_9_M.1.1,29.96891246248,-0.133563846721052,0
J2.MAA000583.3_9_M.1.1,11.5824981013832,-0.827475565510703,12
J2.MAA000590.3_9_M.1.1,34.688648690893,3.78256608256382,0
J2.MAA000592.3_9_M.1.1,30.3871424333945,1.27665213304182,0
J2.MAA000595.3_9_M.1.1,-7.66815161021335,-24.576495350277,1
J2.MAA000600.3_8_M.1.1,-5.41697686524882,30.3605969648276,8
J2.MAA000603.3_10_M.1.1,34.3480971865562,4.35946268182903,0
J2.MAA000604.3_10_M.1.1,31.9809186384706,-4.2325057647696,0
J2.MAA000611.3_8_M.1.1,9.68888322294907,-4.96660714022203,12
J2.MAA000617.3_10_M.1.1,31.572069829243,-2.82030574102179,0
J2.MAA000779.3_11_M.1.1,2.39371881344977,11.0812634107909,2
J2.MAA000801.3_11_M.1.1,-16.3060989151051,-1.04075317446532,14
J2.MAA000848.3_10_M.1.1,-5.18781388825599,26.9927604368085,8
J2.MAA000877.3_11_M.1.1,-15.320578313186,-25.4413119628878,1
J2.MAA000903.3_11_M.1.1,-3.80283987855337,-7.48937888905993,4
J2.MAA000913.3_9_M.1.1,-21.5897769872872,-24.0149107741013,1
J2.MAA000914.3_9_M.1.1,-13.3188902735656,-20.6044348376698,1
J2.MAA000919.3_10_M.1.1,-7.55819049466633,-2.75868038945867,19
J2.MAA000920.3_11_M.1.1,-1.5099553956639,-16.3068185050561,4
J2.MAA000934.3_9_M.1.1,-13.3284691208796,-23.1273440035313,1
J2.MAA000937.3_8_M.1.1,8.5351479477841,-3.95410297501989,12
J2.MAA000944.3_9_M.1.1,-12.8543806228377,20.4575951326359,9
J2.MAA001632.3_56_F.1.1,-34.232321960336,21.0254947675607,16
J2.MAA001842.3_38_F.1.1,3.93391041612671,14.1143078578708,2
J2.MAA001844.3_38_F.1.1,-7.18380459904547,26.5195732196433,8
J2.MAA001847.3_39_F.1.1,17.9279424002915,18.3912538795187,2
J2.MAA001865.3_38_F.1.1,-17.4513574000559,3.58359875206933,14
J2.MAA001869.3_38_F.1.1,7.28639091609276,-4.05735214337753,12
J2.MAA001871.3_39_F.1.1,12.415572148463,-2.8911444161126,12
J2.MAA001872.3_39_F.1.1,10.8927256821864,-4.65869333730897,12
J2.MAA001875.3_39_F.1.1,12.0778323985288,-0.443773252390294,12
J2.MAA001883.3_39_F.1.1,17.8635058081514,18.0996825832582,2
J2.MAA001884.3_38_F.1.1,3.38241958561529,15.1911281911878,2
J2.MAA001888.3_39_F.1.1,7.32355850061358,13.1198635161819,2
J2.MAA001889.3_38_F.1.1,1.73898432432371,15.4104144656088,2
J20.B000126.3_39_F.1.1,15.8059163364325,-11.8734378075718,6
J20.B000127.3_38_F.1.1,-13.0099736172623,2.01044505669002,14
J20.B000166.3_56_F.1.1,5.89619453330638,38.7341354738037,10
J20.B000168.3_57_F.1.1,6.77810069124053,30.5307451259657,10
J20.B000412.3_56_F.1.1,-19.2774125437273,1.2991352507005,14
J20.B000633.3_56_F.1.1,-0.955680739572735,-9.5051203945189,4
J20.B000634.3_56_F.1.1,-20.1771079675209,6.66767536865047,14
J20.B000825.3_38_F.1.1,26.7185849785047,-6.91952741445118,0
J20.B000826.3_39_F.1.1,31.0863674130398,3.45810221471343,0
J20.B000827.3_38_F.1.1,-4.19890276432615,-40.9504244336105,5
J20.B000971.3_39_F.1.1,3.48289140059799,-38.8035200092855,5
J20.B001216.3_38_F.1.1,-25.4058895523884,-0.419843859133896,3
J20.B001689.3_38_F.1.1,28.1763471746283,-15.0851268894425,11
J20.B001750.3_38_F.1.1,7.95108923150481,19.6854410631808,2
J20.B002010.3_39_F.1.1,-0.610100264540581,-8.74595956316601,4
J20.B002314.3_56_F.1.1,-30.2608388923326,-2.92072171064097,3
J20.B002421.3_39_F.1.1,-38.4260992350313,3.99799986635097,3
J20.B002427.3_39_F.1.1,-9.43765804464778,-11.8353727970944,4
J20.B002428.3_38_F.1.1,-10.3896502335514,-8.47682915659981,4
J20.B002429.3_38_F.1.1,-24.2880677384922,0.737233990623161,3
J20.B002431.3_39_F.1.1,-26.894881270682,1.73709927064616,3
J20.B002432.3_38_F.1.1,-19.0794642152125,-14.1169793076126,1
J20.B002435.3_39_F.1.1,-19.0211097925874,0.678092202575538,4
J20.B002436.3_39_F.1.1,-16.4344265155235,-18.3283420569921,1
J20.B002438.3_38_F.1.1,-20.8038130068952,-16.7776360080097,1
J20.B002707.3_39_F.1.1,-31.4567628339316,2.87089704613197,3
J20.B002762.3_39_F.1.1,-12.4939760958395,-13.8360246483851,1
J20.B002777.3_39_F.1.1,-25.2392445002741,32.7130670141386,7
J20.B003278.3_38_F.1.1,35.0292997860287,-12.7190079873671,11
J20.B003281.3_39_F.1.1,29.8971133437998,3.06692253029211,0
J20.B003283.3_38_F.1.1,17.6270008100068,-11.0170140495202,6
J20.B003292.3_39_F.1.1,29.2692820215251,-2.18614915135479,0
J20.B003728.3_56_F.1.1,-18.3375298852938,2.47828067126073,14
J20.D041894.3_9_M.1.1,-34.4243240605288,30.5603660959701,7
J20.D041904.3_10_M.1.1,-33.6485490190165,29.1675930800903,7
J20.D041911.3_8_M.1.1,-20.7942659854264,33.4054839522979,7
J20.D042105.3_11_M.1.1,-14.870484124553,-16.9528167277713,1
J20.D042186.3_8_M.1.1,-15.8560549305812,-18.0116910884211,1
J20.D042467.3_9_M.1.1,7.9817520195997,-35.7651809560016,5
J20.D042473.3_10_M.1.1,-18.8355178958754,-19.4605751641704,1
J20.D042474.3_8_M.1.1,4.11298282735288,-34.0374533458035,5
J20.D042475.3_9_M.1.1,-1.25973045372135,-0.796792280099753,19
J20.D042479.3_8_M.1.1,19.6337848846898,2.41094683727119,18
J20.D045064.3_38_F.1.1,-22.4980083250824,-0.305020393275775,3
J20.D045139.3_39_F.1.1,21.9689851588645,36.5351795676594,15
J20.MAA000385.3_10_M.1.1,-38.0127082169217,2.07097850741711,3
J20.MAA000386.3_11_M.1.1,-39.1804812261933,0.547250862387119,3
J20.MAA000399.3_9_M.1.1,-0.650554818850937,-16.7428660358279,4
J20.MAA000409.3_10_M.1.1,22.4141640329719,38.429087905432,15
J20.MAA000427.3_11_M.1.1,15.7833787035186,-12.2783927038842,6
J20.MAA000435.3_10_M.1.1,20.8915408546238,-7.581624717731,6
J20.MAA000452.3_8_M.1.1,-9.1129202227797,-3.22002771480106,19
J20.MAA000508.3_9_M.1.1,1.93655503787359,-38.0517707102445,5
J20.MAA000510.3_8_M.1.1,-19.0780608421267,-28.3573245495374,1
J20.MAA000531.3_8_M.1.1,-33.7020855935876,-0.342613356719072,3
J20.MAA000553.3_10_M.1.1,-18.0226155571167,10.1703202691913,9
J20.MAA000554.3_8_M.1.1,-39.1833615222217,-0.556326590052502,3
J20.MAA000559.3_8_M.1.1,7.01866373568764,16.80266247504,2
J20.MAA000560.3_10_M.1.1,-13.0626780165129,16.7859011741652,9
J20.MAA000564.3_10_M.1.1,-11.9155581683264,15.8247536698001,9
J20.MAA000571.3_9_M.1.1,33.1225130194942,-6.50095137268284,0
J20.MAA000583.3_9_M.1.1,4.49130555329311,-10.5715177865468,17
J20.MAA000586.3_8_M.1.1,-1.29112113808207,-9.26697201636998,4
J20.MAA000589.3_9_M.1.1,-4.1717157391725,-18.3173112530797,4
J20.MAA000590.3_9_M.1.1,32.5371390730432,-5.84370220673222,0
J20.MAA000591.3_8_M.1.1,33.7299205576178,0.158469568857136,0
J20.MAA000594.3_8_M.1.1,-13.6465803754957,-10.4358961085184,1
J20.MAA000596.3_9_M.1.1,-6.70697415538556,30.3827178155927,8
J20.MAA000597.3_9_M.1.1,23.0884779445609,-20.1133976861399,6
J20.MAA000600.3_8_M.1.1,-7.64596595065784,31.917278586175,8
J20.MAA000605.3_10_M.1.1,32.0405258414585,-8.77601192337333,0
J20.MAA000607.3_9_M.1.1,0.0161642081118996,-41.1297695075185,5
J20.MAA000609.3_8_M.1.1,-4.00882841126141,-36.3697075994388,5
J20.MAA000617.3_10_M.1.1,27.0487840616769,-3.0391762945598,0
J20.MAA000639.3_9_M.1.1,19.0993095989083,37.4706936950843,15
J20.MAA000779.3_11_M.1.1,-1.54595634672691,-37.7740371450777,5
J20.MAA000801.3_11_M.1.1,7.09987596315675,-34.7261426153139,5
J20.MAA000844.3_10_M.1.1,17.4428624334817,10.3482465505512,18
J20.MAA000848.3_10_M.1.1,-16.8790220666138,25.3576839664807,8
J20.MAA000899.3_10_M.1.1,-0.821324196179364,-8.18485822872114,4
J20.MAA000908.3_10_M.1.1,-35.4346130050734,2.25995711796662,3
J20.MAA000909.3_10_M.1.1,-14.4607507437985,5.56858771883089,17
J20.MAA000913.3_9_M.1.1,-31.1810101300702,2.9488491805306,3
J20.MAA000917.3_11_M.1.1,8.85736029900156,-35.2424751445269,5
J20.MAA000925.3_9_M.1.1,-10.3058718266559,20.8056095143527,9
J20.MAA000926.3_9_M.1.1,-9.31232152099891,21.6822877461304,9
J20.MAA000927.3_9_M.1.1,15.6137877106893,-11.6210148939665,6
J20.MAA000934.3_9_M.1.1,-35.0544663298617,-3.07135531186616,3
J20.MAA000935.3_8_M.1.1,-10.7311256122219,15.6853294461756,9
J20.MAA000936.3_9_M.1.1,7.33724523111838,15.429024792548,2
J20.MAA000937.3_8_M.1.1,11.5050198956907,-5.93929685245857,12
J20.MAA000938.3_8_M.1.1,21.618957229625,-15.5716012565876,6
J20.MAA000941.3_8_M.1.1,-18.1317976582289,11.0600937137409,9
J20.MAA001454.3_38_F.1.1,-15.4091369622273,-15.4845449474569,1
J20.MAA001847.3_39_F.1.1,15.1983881124887,16.5423395556231,2
J20.MAA001865.3_38_F.1.1,-8.73163365194082,-18.3616742173082,1
J20.MAA001867.3_39_F.1.1,-20.1044065765158,-19.1149687891387,1
J20.MAA001869.3_38_F.1.1,11.3846954657871,-11.0237622620329,12
J20.MAA001871.3_39_F.1.1,-15.2775306313979,7.11635151423931,14
J20.MAA001872.3_39_F.1.1,11.5024802026644,-7.7220961152427,12
J20.MAA001873.3_38_F.1.1,8.63299275862279,-1.19872849677591,12
J20.MAA001875.3_39_F.1.1,10.4282990373008,-0.87755821704416,12
J20.MAA001884.3_38_F.1.1,15.1307454261329,7.53219786908587,18
J20.MAA001887.3_39_F.1.1,-5.51298771420605,27.3774478089199,8
J21.B000633.3_56_F.1.1,-5.59728495414478,-9.99746668409107,4
J21.B000634.3_56_F.1.1,-4.64708547558593,-0.591758262761165,19
J21.B000825.3_38_F.1.1,30.086708744616,-13.1960938847188,11
J21.B000826.3_39_F.1.1,29.8327555456118,3.57171178288597,0
J21.B000827.3_38_F.1.1,11.1658553845157,-32.7033031189327,5
J21.B001176.3_56_F.1.1,28.3201329549832,-1.85297053004173,0
J21.B001689.3_38_F.1.1,32.0577447947288,-16.2623745658,11
J21.B002010.3_39_F.1.1,-1.64708004434221,-8.14259760430034,4
J21.B002309.3_57_F.1.1,-17.9218992180744,-12.7995298094684,1
J21.B002314.3_56_F.1.1,-33.9564785749723,2.2594102624138,3
J21.B002421.3_39_F.1.1,-5.92568607417031,-10.4684794443837,4
J21.B002427.3_39_F.1.1,-7.26916871337784,-9.91040447571724,4
J21.B002429.3_38_F.1.1,-29.9395994937662,-0.13361587673501,3
J21.B002430.3_38_F.1.1,-31.7860083197861,-2.38862362466838,3
J21.B002431.3_39_F.1.1,-31.0517454262721,-1.40144192633081,3
J21.B002432.3_38_F.1.1,8.25226908833752,28.1354887106648,10
J21.B002436.3_39_F.1.1,5.23435360486698,35.8530095748108,10
J21.B002438.3_38_F.1.1,-20.7079584640966,-0.139094013560074,3
J21.B002777.3_39_F.1.1,-19.7734955362455,30.8735045864617,7
J21.B003278.3_38_F.1.1,36.5635799142548,-13.5736177323378,11
J21.B003279.3_38_F.1.1,30.0045183155671,-17.1886548594208,11
J21.B003281.3_39_F.1.1,27.6448414757025,-8.73637611996251,0
J21.B003283.3_38_F.1.1,19.7694504996513,-9.12932231110183,6
J21.D041894.3_9_M.1.1,-23.6129754936792,35.1178111647983,7
J21.D041904.3_10_M.1.1,-18.0246657298335,33.8993704736098,7
J21.D041911.3_8_M.1.1,-31.5902672407295,31.3854482620438,7
J21.D041912.3_8_M.1.1,23.0951909722242,34.0866764836749,15
J21.D042044.3_9_M.1.1,12.2370676781665,18.66379952413,2
J21.D042105.3_11_M.1.1,-15.6242235095644,-12.2421177081458,1
J21.D042180.3_10_M.1.1,-16.1017538364223,-17.1331905158457,1
J21.D042186.3_8_M.1.1,-16.9874168169796,-19.9069561744462,1
J21.D042193.3_8_M.1.1,18.7068811540273,2.55534344784732,18
J21.D042474.3_8_M.1.1,-16.3539935714101,4.3660532337256,14
J21.D042475.3_9_M.1.1,-40.1044428339363,-3.01146744261042,3
J21.D045140.3_38_F.1.1,21.1526232343247,30.3612488584241,15
J21.MAA000385.3_10_M.1.1,-33.9445268448671,3.22521826420686,3
J21.MAA000386.3_11_M.1.1,-38.7114585301424,1.32687578511752,3
J21.MAA000399.3_9_M.1.1,-3.23785640446756,-18.1371134902138,4
J21.MAA000400.3_8_M.1.1,-3.91376818429883,-17.2069874772156,4
J21.MAA000409.3_10_M.1.1,22.1850316442965,35.994563370956,15
J21.MAA000427.3_11_M.1.1,21.2304939477213,-16.4188595447565,6
J21.MAA000496.3_10_M.1.1,-19.8787604257418,-18.8159614246249,1
J21.MAA000510.3_8_M.1.1,-15.2389620244456,-29.7643617728027,1
J21.MAA000530.3_8_M.1.1,13.9869007177925,16.5529819181673,2
J21.MAA000559.3_8_M.1.1,7.57486084804083,15.6145473641205,2
J21.MAA000560.3_10_M.1.1,-11.3233426028514,21.2334511830426,9
J21.MAA000570.3_8_M.1.1,30.2280676422724,-5.23906888155907,0
J21.MAA000571.3_9_M.1.1,30.002426256978,-9.16235961434625,0
J21.MAA000572.3_8_M.1.1,39.0218386673571,6.24262201917313,0
J21.MAA000573.3_9_M.1.1,31.2816472175869,2.80111638843718,0
J21.MAA000583.3_9_M.1.1,9.03718427790146,-0.917693022923709,12
J21.MAA000586.3_8_M.1.1,0.0794048653074751,-8.35847797386057,4
J21.MAA000590.3_9_M.1.1,31.6029003106323,-14.0811885499272,11
J21.MAA000591.3_8_M.1.1,36.1666152312498,7.17535660227369,0
J21.MAA000593.3_8_M.1.1,32.841334459643,0.961449759173714,0
J21.MAA000594.3_8_M.1.1,9.17642370784399,-30.5896344107438,5
J21.MAA000596.3_9_M.1.1,-16.5926288531231,26.3002925816679,8
J21.MAA000600.3_8_M.1.1,-14.8356455894179,25.8746136173976,8
J21.MAA000603.3_10_M.1.1,36.2459540967631,5.98614645261965,0
J21.MAA000607.3_9_M.1.1,0.385260073730575,-40.932970648214,5
J21.MAA000614.3_10_M.1.1,23.0769501419844,-19.4549113842837,6
J21.MAA000652.3_10_M.1.1,8.80602077186535,16.7489777078358,2
J21.MAA000779.3_11_M.1.1,-3.23575060927365,-34.2589276176156,5
J21.MAA000844.3_10_M.1.1,16.7940500412999,16.6382579907743,2
J21.MAA000848.3_10_M.1.1,-15.1833000723168,26.8648962790723,8
J21.MAA000870.3_10_M.1.1,-14.9965328902181,6.90997675980262,14
J21.MAA000908.3_10_M.1.1,-34.5457761557041,-8.16613357002254,3
J21.MAA000909.3_10_M.1.1,-17.2625053606002,6.79174289164118,14
J21.MAA000913.3_9_M.1.1,-25.4852936302728,1.5491849862002,3
J21.MAA000925.3_9_M.1.1,-9.39546710384611,22.0379710687689,9
J21.MAA000927.3_9_M.1.1,18.142473966754,-11.2002562290936,6
J21.MAA000935.3_8_M.1.1,-11.4365860507774,18.8845659785589,9
J21.MAA000937.3_8_M.1.1,9.45297478333782,-2.84349274894278,12
J21.MAA000938.3_8_M.1.1,21.7030817294413,-17.7004690798619,6
J21.MAA000944.3_9_M.1.1,-14.2811348529636,13.4593906628308,9
J21.MAA001454.3_38_F.1.1,-14.0709746240337,-14.7957046284623,1
J21.MAA001539.3_56_F.1.1,-31.682429894556,24.116264338308,16
J21.MAA001632.3_56_F.1.1,10.9530582146373,-7.94065096332641,12
J21.MAA001844.3_38_F.1.1,-7.40414128997737,26.2757809604286,8
J21.MAA001847.3_39_F.1.1,4.61312448530955,-40.7859950960331,5
J21.MAA001865.3_38_F.1.1,4.76132409538199,-34.4537031342024,5
J21.MAA001867.3_39_F.1.1,-13.6568090944598,2.92749322712563,14
J21.MAA001871.3_39_F.1.1,9.05751587744282,-14.5470299764865,17
J21.MAA001872.3_39_F.1.1,15.0403980643933,-4.4668170846885,12
J21.MAA001873.3_38_F.1.1,10.7233273392764,-1.82019302716708,12
J21.MAA001875.3_39_F.1.1,11.3474913689318,-0.871883756489561,12
J21.MAA001883.3_39_F.1.1,13.3463943059255,11.6026155695995,18
J21.MAA001884.3_38_F.1.1,15.6923022535829,18.6907597841605,2
J21.MAA001887.3_39_F.1.1,-14.7513981434209,29.037282675044,8
J21.MAA001892.3_38_F.1.1,2.54015656751837,18.1041136907021,2
J22.B000126.3_39_F.1.1,15.1318848113712,-13.0979746168234,6
J22.B000127.3_38_F.1.1,-14.2710423990769,-6.72401197221439,4
J22.B000633.3_56_F.1.1,-29.6508818584518,4.50292101502885,3
J22.B000634.3_56_F.1.1,-39.2574524577616,5.09234557588309,3
J22.B000826.3_39_F.1.1,33.2668335022717,4.00496079912917,0
J22.B000827.3_38_F.1.1,-1.95263998185443,-38.3690338512314,5
J22.B001176.3_56_F.1.1,29.607787290481,1.9852423725985,0
J22.B001689.3_38_F.1.1,32.1723700536965,-13.456124105284,11
J22.B001750.3_38_F.1.1,2.78706035202008,-41.0334188526058,5
J22.B002010.3_39_F.1.1,-0.385956967828432,-12.2353922046846,4
J22.B002011.3_38_F.1.1,-11.05033763973,-7.32495928037507,4
J22.B002309.3_57_F.1.1,-19.7044253835876,-15.2877085516888,1
J22.B002427.3_39_F.1.1,-23.6642432055149,-0.373759548343033,3
J22.B002428.3_38_F.1.1,-31.9793407886334,-0.617517951206602,3
J22.B002429.3_38_F.1.1,-19.317794417378,1.43320563060345,14
J22.B002431.3_39_F.1.1,-18.8152346071378,1.78661461193648,14
J22.B002432.3_38_F.1.1,-20.2967314825671,6.16476419859777,14
J22.B002433.3_38_F.1.1,7.782328785244,31.6519949562457,10
J22.B002435.3_39_F.1.1,8.04934670754537,31.179925360957,10
J22.B002436.3_39_F.1.1,4.65087776205324,38.5161238912834,10
J22.B002437.3_39_F.1.1,8.27066044659478,26.1129830193606,10
J22.B002438.3_38_F.1.1,8.85897434608452,31.7477632195307,10
J22.B002762.3_39_F.1.1,-16.9360995476436,-14.1358689406259,1
J22.B002765.3_38_F.1.1,-17.7398864468356,-18.7466968755454,1
J22.B002955.3_56_F.1.1,-20.6226564798627,-25.7033509263859,1
J22.B003278.3_38_F.1.1,31.7010791602284,-15.5966865121822,11
J22.B003283.3_38_F.1.1,18.6337107379508,-10.3452493312461,6
J22.D041894.3_9_M.1.1,-26.2538720965879,29.9077000776548,7
J22.D041904.3_10_M.1.1,-20.4172595455214,30.5370510016552,7
J22.D041911.3_8_M.1.1,-18.7736431499426,34.790092913923,7
J22.D042044.3_9_M.1.1,10.3708139441992,16.589439456063,2
J22.D042105.3_11_M.1.1,-16.0861387162698,-17.3256553232112,1
J22.D042186.3_8_M.1.1,-12.2711263487662,-19.1189843185154,1
J22.D042467.3_9_M.1.1,25.2649105493664,30.4900351397549,15
J22.D042473.3_10_M.1.1,-18.5059011368274,-19.1269593581445,1
J22.D042474.3_8_M.1.1,-17.7921724827003,-15.4063718773362,1
J22.D042475.3_9_M.1.1,-35.2192350805301,-5.17564502725985,3
J22.D043522.3_39_F.1.1,16.7796946536627,37.0495012086795,15
J22.D043526.3_39_F.1.1,-17.5112679173878,-25.6094056179891,1
J22.MAA000385.3_10_M.1.1,-33.6251071571516,-3.63674328757138,3
J22.MAA000427.3_11_M.1.1,17.2233693744604,-15.0409958367822,6
J22.MAA000439.3_10_M.1.1,-9.64801828784343,-29.0797174746594,1
J22.MAA000442.3_11_M.1.1,-20.9509901561583,-19.7745602892003,1
J22.MAA000496.3_10_M.1.1,-8.53092019294271,-19.4030854160274,1
J22.MAA000508.3_9_M.1.1,8.2754246221359,-34.5297718060205,5
J22.MAA000510.3_8_M.1.1,-15.0681529524466,-27.0415414722955,1
J22.MAA000531.3_8_M.1.1,-31.5485991386097,3.45511821664849,3
J22.MAA000554.3_8_M.1.1,-39.4615815069888,-2.65782953543768,3
J22.MAA000559.3_8_M.1.1,3.37599209088001,-38.9746280407114,5
J22.MAA000564.3_10_M.1.1,-14.3143518971635,13.7145392486947,9
J22.MAA000570.3_8_M.1.1,31.1503819073564,-15.128050835792,11
J22.MAA000571.3_9_M.1.1,40.9257239763487,-2.474391387823,0
J22.MAA000572.3_8_M.1.1,35.5042029837953,5.67499551296059,0
J22.MAA000573.3_9_M.1.1,30.5953219659686,-2.75297500085984,0
J22.MAA000583.3_9_M.1.1,4.53831573216076,-10.3014411716683,17
J22.MAA000589.3_9_M.1.1,-36.3106499029205,2.55039484910953,3
J22.MAA000590.3_9_M.1.1,33.4097658683156,-3.82341106798507,0
J22.MAA000591.3_8_M.1.1,31.6952919228745,2.53991819821229,0
J22.MAA000592.3_9_M.1.1,28.6616664357284,-4.57893287592182,0
J22.MAA000593.3_8_M.1.1,35.5665751400168,-0.749973872277962,0
J22.MAA000594.3_8_M.1.1,-15.6580254012182,-19.2468927958205,1
J22.MAA000595.3_9_M.1.1,-16.3225133344271,4.22055211714786,14
J22.MAA000596.3_9_M.1.1,-14.7287693291188,29.0490994865808,8
J22.MAA000600.3_8_M.1.1,-8.67180513354594,25.5904947027024,8
J22.MAA000604.3_10_M.1.1,34.8896920727254,-6.98453478603654,0
J22.MAA000605.3_10_M.1.1,40.922333161674,-2.4170604100283,0
J22.MAA000611.3_8_M.1.1,7.11598952602555,-14.8648685051147,17
J22.MAA000614.3_10_M.1.1,22.1736051400623,-17.251995000453,6
J22.MAA000617.3_10_M.1.1,27.2525264671147,-0.623380168912521,0
J22.MAA000652.3_10_M.1.1,16.195659784854,5.68334217123546,18
J22.MAA000776.3_10_M.1.1,0.761034554982534,12.447859754893,2
J22.MAA000779.3_11_M.1.1,-0.0169883965354667,-35.2091604502265,5
J22.MAA000848.3_10_M.1.1,-18.5583489541526,24.6551382179254,8
J22.MAA000870.3_10_M.1.1,4.36810756907355,-11.5613623480853,17
J22.MAA000871.3_11_M.1.1,-17.3453460704057,6.63243883110377,14
J22.MAA000884.3_10_M.1.1,-35.322650656706,-5.66728565820373,3
J22.MAA000891.3_10_M.1.1,-2.25286572614567,-39.5209004967748,5
J22.MAA000901.3_10_M.1.1,-3.74429852336587,-2.21526366420195,19
J22.MAA000903.3_11_M.1.1,-4.59235844559938,0.783365454592502,19
J22.MAA000908.3_10_M.1.1,-34.8196208227077,-8.13719731992166,3
J22.MAA000909.3_10_M.1.1,8.26295254340753,-11.0640037362914,17
J22.MAA000913.3_9_M.1.1,-37.7683338394253,0.75685022815112,3
J22.MAA000919.3_10_M.1.1,-40.5794022068327,1.47088779932968,3
J22.MAA000927.3_9_M.1.1,15.2455296148495,-13.0473302407812,6
J22.MAA000930.3_8_M.1.1,-15.3257535543484,15.787395799869,9
J22.MAA000934.3_9_M.1.1,-32.9654038729563,4.05508205710359,3
J22.MAA000937.3_8_M.1.1,-24.4577971391038,25.0850312754268,16
J22.MAA000938.3_8_M.1.1,20.8922719650769,-16.6185501119633,6
J22.MAA001454.3_38_F.1.1,-23.383216337466,-15.7819458570707,1
J22.MAA001539.3_56_F.1.1,-29.2658260074184,21.0499753518866,16
J22.MAA001847.3_39_F.1.1,6.86190604689832,-39.2964742323791,5
J22.MAA001865.3_38_F.1.1,-10.5264685579938,-17.6276732359879,1
J22.MAA001867.3_39_F.1.1,-15.8983214421361,2.48578593206338,14
J22.MAA001869.3_38_F.1.1,8.57456838689933,-15.7755446864887,17
J22.MAA001871.3_39_F.1.1,-15.0138664664924,6.86891889174485,14
J22.MAA001872.3_39_F.1.1,-25.1585600737698,22.4764621576898,16
J22.MAA001873.3_38_F.1.1,6.52176569416113,-5.91100051356664,17
J22.MAA001883.3_39_F.1.1,18.9701046644221,5.27128849982366,18
J22.MAA001884.3_38_F.1.1,5.72957315250318,18.0917486614353,2
J22.MAA001887.3_39_F.1.1,-18.485684960359,24.3403549884673,8
J22.MAA001888.3_39_F.1.1,10.3178020579396,-34.4700880005009,5
J22.MAA001894.3_39_F.1.1,-18.3726498157768,9.06353460263385,9
J3.B000168.3_57_F.1.1,9.5263983248386,35.9623545332597,10
J3.B000636.3_56_F.1.1,-37.8423833745092,-0.724421375224423,3
J3.B000825.3_38_F.1.1,28.9095727722838,-12.2602471167763,11
J3.B000826.3_39_F.1.1,33.5520774922097,2.20917173522724,0
J3.B000827.3_38_F.1.1,0.884289411057872,-41.6133866197717,5
J3.B000971.3_39_F.1.1,6.64100104042532,-38.5463477990357,5
J3.B001176.3_56_F.1.1,27.4267957866061,-2.55345727038425,0
J3.B001689.3_38_F.1.1,26.8972650852176,-11.0139929225575,11
J3.B001717.3_38_F.1.1,-15.5248979008764,-1.52421583909378,14
J3.B001750.3_38_F.1.1,1.13937925140639,-37.2737832578599,5
J3.B002010.3_39_F.1.1,-34.5479474304276,1.00650529122098,3
J3.B002314.3_56_F.1.1,-14.8964795784733,-23.432857194315,1
J3.B002423.3_39_F.1.1,-22.1864415180445,-0.416202201983263,3
J3.B002427.3_39_F.1.1,-6.02820536432522,-12.5477631044372,4
J3.B002428.3_38_F.1.1,-13.8229712190532,-6.14988142785165,4
J3.B002432.3_38_F.1.1,8.8149969003886,32.1827600828238,10
J3.B002433.3_38_F.1.1,6.51839633697555,31.0110548321872,10
J3.B002435.3_39_F.1.1,4.40874084443269,39.7872032789236,10
J3.B002436.3_39_F.1.1,6.49198341972645,38.5769827498465,10
J3.B002437.3_39_F.1.1,5.44608524212916,33.4276445110926,10
J3.B002438.3_38_F.1.1,8.12405994508664,27.8003535017975,10
J3.B002762.3_39_F.1.1,-18.2565679162658,-18.4575042026923,1
J3.B002765.3_38_F.1.1,-17.425309460067,-15.1232582231536,1
J3.B002777.3_39_F.1.1,-31.3899404684117,31.4758777104952,7
J3.B002780.3_38_F.1.1,-17.2250933726835,35.8095655252675,7
J3.B003279.3_38_F.1.1,30.7560036311799,-16.2936422163564,11
J3.B003281.3_39_F.1.1,31.4087981234449,3.68609145760765,0
J3.B003292.3_39_F.1.1,35.0749646434875,-1.6817377194089,0
J3.D041894.3_9_M.1.1,-27.5574544094375,31.3525932399861,7
J3.D041904.3_10_M.1.1,-17.5635418537025,35.4577033591734,7
